device_id,datatime,app,gps_x,gps_y,gps_z,gps_lon,gps_lat,gps_alt,ver_format,ver_app,device,fmt_opt,tick,s_1,s_0,s_3,s_2,s_4,s_t0,s_d0,s_d1,s_h0
FT1_041,2016-09-10 06:29:18,PM25,0.0,0.0,0.0,121.517933333,24.9850716667,27.0,3,0.8,LinkItONE,,765376376,100.00,12808.00,0.00,1.00,7.00,28.89,14.00,17.00,83.12
FT1_041,2016-09-10 06:29:18,PM25,0.0,0.0,0.0,121.517933333,24.9850716667,27.0,3,0.8,LinkItONE,,765376376,100.00,12808.00,0.00,1.00,7.00,28.89,14.00,17.00,83.12
FT1_041,2016-09-10 06:30:18,PM25,0.0,0.0,0.0,121.517933333,24.9850716667,27.0,3,0.8,LinkItONE,,765436128,100.00,12809.00,0.00,1.00,7.00,28.82,12.00,14.00,83.73
FT1_041,2016-09-10 06:30:18,PM25,0.0,0.0,0.0,121.517933333,24.9850716667,27.0,3,0.8,LinkItONE,,765436128,100.00,12809.00,0.00,1.00,7.00,28.82,12.00,14.00,83.73
FT1_041,2016-09-10 06:31:17,PM25,0.0,0.0,0.0,121.517933333,24.9850716667,27.0,3,0.8,LinkItONE,,765495888,100.00,12810.00,0.00,1.00,7.00,28.79,17.00,21.00,84.23
FT1_041,2016-09-10 06:31:17,PM25,0.0,0.0,0.0,121.517933333,24.9850716667,27.0,3,0.8,LinkItONE,,765495888,100.00,12810.00,0.00,1.00,7.00,28.79,17.00,21.00,84.23
FT1_041,2016-09-10 06:32:17,PM25,0.0,0.0,0.0,121.517933333,24.9850716667,27.0,3,0.8,LinkItONE,,765555639,100.00,12811.00,0.00,1.00,7.00,28.73,22.00,28.00,84.68
FT1_041,2016-09-10 06:32:17,PM25,0.0,0.0,0.0,121.517933333,24.9850716667,27.0,3,0.8,LinkItONE,,765555639,100.00,12811.00,0.00,1.00,7.00,28.73,22.00,28.00,84.68
FT1_041,2016-09-10 06:33:18,PM25,0.0,0.0,0.0,121.517981667,24.985215,29.0,3,0.8,LinkItONE,,765615396,100.00,12812.00,0.00,1.00,7.00,28.78,22.00,28.00,86.07
FT1_041,2016-09-10 06:33:18,PM25,0.0,0.0,0.0,121.517981667,24.985215,29.0,3,0.8,LinkItONE,,765615396,100.00,12812.00,0.00,1.00,7.00,28.78,22.00,28.00,86.07
FT1_041,2016-09-10 06:34:17,PM25,0.0,0.0,0.0,121.517981667,24.985215,29.0,3,0.8,LinkItONE,,765675151,100.00,12813.00,0.00,1.00,7.00,28.65,23.00,29.00,87.22
FT1_041,2016-09-10 06:34:17,PM25,0.0,0.0,0.0,121.517981667,24.985215,29.0,3,0.8,LinkItONE,,765675151,100.00,12813.00,0.00,1.00,7.00,28.65,23.00,29.00,87.22
FT1_041,2016-09-10 06:35:17,PM25,0.0,0.0,0.0,121.517981667,24.985215,29.0,3,0.8,LinkItONE,,765734903,100.00,12814.00,0.00,1.00,7.00,28.49,20.00,25.00,87.62
FT1_041,2016-09-10 06:35:17,PM25,0.0,0.0,0.0,121.517981667,24.985215,29.0,3,0.8,LinkItONE,,765734903,100.00,12814.00,0.00,1.00,7.00,28.49,20.00,25.00,87.62
FT1_041,2016-09-10 06:36:16,PM25,0.0,0.0,0.0,121.517981667,24.985215,29.0,3,0.8,LinkItONE,,765794658,100.00,12815.00,0.00,1.00,7.00,28.27,20.00,24.00,87.64
FT1_041,2016-09-10 06:36:16,PM25,0.0,0.0,0.0,121.517981667,24.985215,29.0,3,0.8,LinkItONE,,765794658,100.00,12815.00,0.00,1.00,7.00,28.27,20.00,24.00,87.64
FT1_041,2016-09-10 06:37:16,PM25,0.0,0.0,0.0,121.517953333,24.9851216667,44.0,3,0.8,LinkItONE,,765854409,100.00,12816.00,0.00,1.00,7.00,28.19,24.00,29.00,88.81
FT1_041,2016-09-10 06:37:16,PM25,0.0,0.0,0.0,121.517953333,24.9851216667,44.0,3,0.8,LinkItONE,,765854409,100.00,12816.00,0.00,1.00,7.00,28.19,24.00,29.00,88.81
FT1_041,2016-09-10 06:38:17,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,765914166,100.00,12817.00,0.00,1.00,7.00,28.27,24.00,28.00,88.49
FT1_041,2016-09-10 06:38:17,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,765914166,100.00,12817.00,0.00,1.00,7.00,28.27,24.00,28.00,88.49
FT1_041,2016-09-10 06:39:16,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,765973920,100.00,12818.00,0.00,1.00,7.00,28.02,24.00,32.00,89.51
FT1_041,2016-09-10 06:39:16,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,765973920,100.00,12818.00,0.00,1.00,7.00,28.02,24.00,32.00,89.51
FT1_041,2016-09-10 06:40:16,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,766033672,100.00,12819.00,0.00,1.00,7.00,27.97,27.00,34.00,89.68
FT1_041,2016-09-10 06:40:16,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,766033672,100.00,12819.00,0.00,1.00,7.00,27.97,27.00,34.00,89.68
FT1_041,2016-09-10 06:41:15,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,766093423,100.00,12820.00,0.00,1.00,7.00,28.10,34.00,44.00,89.92
FT1_041,2016-09-10 06:41:15,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,766093423,100.00,12820.00,0.00,1.00,7.00,28.10,34.00,44.00,89.92
FT1_041,2016-09-10 06:42:15,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,766153179,100.00,12821.00,0.00,1.00,7.00,28.10,29.00,37.00,89.75
FT1_041,2016-09-10 06:42:15,PM25,0.0,0.0,0.0,121.517943333,24.9850266667,32.0,3,0.8,LinkItONE,,766153179,100.00,12821.00,0.00,1.00,7.00,28.10,29.00,37.00,89.75
FT1_041,2016-09-10 06:43:15,PM25,0.0,0.0,0.0,121.51789,24.9851033333,21.0,3,0.8,LinkItONE,,766212935,100.00,12822.00,0.00,1.00,7.00,28.13,31.00,40.00,90.26
FT1_041,2016-09-10 06:43:15,PM25,0.0,0.0,0.0,121.51789,24.9851033333,21.0,3,0.8,LinkItONE,,766212935,100.00,12822.00,0.00,1.00,7.00,28.13,31.00,40.00,90.26
FT1_041,2016-09-10 06:44:15,PM25,0.0,0.0,0.0,121.51789,24.9851033333,21.0,3,0.8,LinkItONE,,766272695,100.00,12823.00,0.00,1.00,7.00,27.93,23.00,27.00,90.35
FT1_041,2016-09-10 06:44:15,PM25,0.0,0.0,0.0,121.51789,24.9851033333,21.0,3,0.8,LinkItONE,,766272695,100.00,12823.00,0.00,1.00,7.00,27.93,23.00,27.00,90.35
FT1_041,2016-09-10 06:45:15,PM25,0.0,0.0,0.0,121.517953333,24.9850266667,20.0,3,0.8,LinkItONE,,766332452,100.00,12824.00,0.00,1.00,7.00,27.89,26.00,32.00,90.43
FT1_041,2016-09-10 06:45:15,PM25,0.0,0.0,0.0,121.517953333,24.9850266667,20.0,3,0.8,LinkItONE,,766332452,100.00,12824.00,0.00,1.00,7.00,27.89,26.00,32.00,90.43
FT1_041,2016-09-10 06:46:14,PM25,0.0,0.0,0.0,121.517953333,24.9850266667,20.0,3,0.8,LinkItONE,,766392212,100.00,12825.00,0.00,1.00,7.00,27.90,29.00,37.00,90.57
FT1_041,2016-09-10 06:46:14,PM25,0.0,0.0,0.0,121.517953333,24.9850266667,20.0,3,0.8,LinkItONE,,766392212,100.00,12825.00,0.00,1.00,7.00,27.90,29.00,37.00,90.57
FT1_041,2016-09-10 06:47:14,PM25,0.0,0.0,0.0,121.517953333,24.9850266667,20.0,3,0.8,LinkItONE,,766451972,100.00,12826.00,0.00,1.00,7.00,27.87,26.00,32.00,90.99
FT1_041,2016-09-10 06:47:14,PM25,0.0,0.0,0.0,121.517953333,24.9850266667,20.0,3,0.8,LinkItONE,,766451972,100.00,12826.00,0.00,1.00,7.00,27.87,26.00,32.00,90.99
FT1_041,2016-09-10 06:48:14,PM25,0.0,0.0,0.0,121.517953333,24.9850266667,20.0,3,0.8,LinkItONE,,766511728,100.00,12827.00,0.00,1.00,7.00,27.82,29.00,35.00,91.31
FT1_041,2016-09-10 06:48:14,PM25,0.0,0.0,0.0,121.517953333,24.9850266667,20.0,3,0.8,LinkItONE,,766511728,100.00,12827.00,0.00,1.00,7.00,27.82,29.00,35.00,91.31
FT1_041,2016-09-10 06:49:13,PM25,0.0,0.0,0.0,121.51785,24.9850216667,18.0,3,0.8,LinkItONE,,766571488,100.00,12828.00,0.00,1.00,7.00,27.79,27.00,33.00,91.86
FT1_041,2016-09-10 06:49:13,PM25,0.0,0.0,0.0,121.51785,24.9850216667,18.0,3,0.8,LinkItONE,,766571488,100.00,12828.00,0.00,1.00,7.00,27.79,27.00,33.00,91.86
FT1_041,2016-09-10 06:50:14,PM25,0.0,0.0,0.0,121.51785,24.9850216667,18.0,3,0.8,LinkItONE,,766631245,100.00,12829.00,0.00,1.00,7.00,27.71,24.00,30.00,91.89
FT1_041,2016-09-10 06:50:14,PM25,0.0,0.0,0.0,121.51785,24.9850216667,18.0,3,0.8,LinkItONE,,766631245,100.00,12829.00,0.00,1.00,7.00,27.71,24.00,30.00,91.89
FT1_041,2016-09-10 06:51:14,PM25,0.0,0.0,0.0,121.51785,24.9850216667,18.0,3,0.8,LinkItONE,,766691000,100.00,12830.00,0.00,1.00,7.00,27.62,22.00,29.00,91.64
FT1_041,2016-09-10 06:51:14,PM25,0.0,0.0,0.0,121.51785,24.9850216667,18.0,3,0.8,LinkItONE,,766691000,100.00,12830.00,0.00,1.00,7.00,27.62,22.00,29.00,91.64
FT1_041,2016-09-10 06:52:13,PM25,0.0,0.0,0.0,121.51785,24.9850216667,18.0,3,0.8,LinkItONE,,766750756,100.00,12831.00,0.00,1.00,7.00,27.44,21.00,27.00,92.70
FT1_041,2016-09-10 06:52:13,PM25,0.0,0.0,0.0,121.51785,24.9850216667,18.0,3,0.8,LinkItONE,,766750756,100.00,12831.00,0.00,1.00,7.00,27.44,21.00,27.00,92.70
FT1_041,2016-09-10 06:53:13,PM25,0.0,0.0,0.0,121.517948333,24.9850366667,-2.0,3,0.8,LinkItONE,,766810512,100.00,12832.00,0.00,1.00,7.00,27.33,22.00,27.00,92.42
FT1_041,2016-09-10 06:53:13,PM25,0.0,0.0,0.0,121.517948333,24.9850366667,-2.0,3,0.8,LinkItONE,,766810512,100.00,12832.00,0.00,1.00,7.00,27.33,22.00,27.00,92.42
FT1_041,2016-09-10 06:54:12,PM25,0.0,0.0,0.0,121.517948333,24.9850366667,-2.0,3,0.8,LinkItONE,,766870267,100.00,12833.00,0.00,1.00,7.00,27.17,21.00,26.00,93.09
FT1_041,2016-09-10 06:54:12,PM25,0.0,0.0,0.0,121.517948333,24.9850366667,-2.0,3,0.8,LinkItONE,,766870267,100.00,12833.00,0.00,1.00,7.00,27.17,21.00,26.00,93.09
FT1_041,2016-09-10 06:55:12,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,766930023,100.00,12834.00,0.00,1.00,7.00,27.18,22.00,28.00,93.58
FT1_041,2016-09-10 06:55:12,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,766930023,100.00,12834.00,0.00,1.00,7.00,27.18,22.00,28.00,93.58
FT1_041,2016-09-10 06:56:13,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,766989774,100.00,12835.00,0.00,1.00,7.00,27.10,21.00,27.00,93.15
FT1_041,2016-09-10 06:56:13,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,766989774,100.00,12835.00,0.00,1.00,7.00,27.10,21.00,27.00,93.15
FT1_041,2016-09-10 06:57:12,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767049530,100.00,12836.00,0.00,1.00,7.00,27.00,21.00,27.00,93.61
FT1_041,2016-09-10 06:57:12,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767049530,100.00,12836.00,0.00,1.00,7.00,27.00,21.00,27.00,93.61
FT1_041,2016-09-10 06:58:12,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767109292,100.00,12837.00,0.00,1.00,7.00,26.93,19.00,24.00,93.63
FT1_041,2016-09-10 06:58:12,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767109292,100.00,12837.00,0.00,1.00,7.00,26.93,19.00,24.00,93.63
FT1_041,2016-09-10 06:59:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767169046,100.00,12838.00,0.00,1.00,7.00,26.88,18.00,23.00,93.53
FT1_041,2016-09-10 06:59:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767169046,100.00,12838.00,0.00,1.00,7.00,26.88,18.00,23.00,93.53
FT1_041,2016-09-10 07:00:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767228803,100.00,12839.00,0.00,1.00,7.00,26.85,17.00,21.00,93.89
FT1_041,2016-09-10 07:00:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767228803,100.00,12839.00,0.00,1.00,7.00,26.85,17.00,21.00,93.89
FT1_041,2016-09-10 07:01:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767288558,100.00,12840.00,0.00,1.00,7.00,26.81,16.00,19.00,94.05
FT1_041,2016-09-10 07:01:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767288558,100.00,12840.00,0.00,1.00,7.00,26.81,16.00,19.00,94.05
FT1_041,2016-09-10 07:02:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767348314,100.00,12841.00,0.00,1.00,7.00,26.86,17.00,21.00,93.98
FT1_041,2016-09-10 07:02:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767348314,100.00,12841.00,0.00,1.00,7.00,26.86,17.00,21.00,93.98
FT1_041,2016-09-10 07:03:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767408066,100.00,12842.00,0.00,1.00,7.00,26.88,16.00,20.00,93.90
FT1_041,2016-09-10 07:03:11,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767408066,100.00,12842.00,0.00,1.00,7.00,26.88,16.00,20.00,93.90
FT1_041,2016-09-10 07:04:10,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767467817,100.00,12843.00,0.00,1.00,7.00,26.90,16.00,20.00,94.05
FT1_041,2016-09-10 07:04:10,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767467817,100.00,12843.00,0.00,1.00,7.00,26.90,16.00,20.00,94.05
FT1_041,2016-09-10 07:08:10,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767706868,100.00,12847.00,0.00,1.00,7.00,26.86,13.00,14.00,93.95
FT1_041,2016-09-10 07:08:10,PM25,0.0,0.0,0.0,121.517856667,24.984995,0.0,3,0.8,LinkItONE,,767706868,100.00,12847.00,0.00,1.00,7.00,26.86,13.00,14.00,93.95
FT1_041,2016-09-10 07:09:10,PM25,0.0,0.0,0.0,121.517818333,24.98498,-11.0,3,0.8,LinkItONE,,767766623,100.00,12848.00,0.00,1.00,7.00,26.82,14.00,18.00,94.39
FT1_041,2016-09-10 07:09:10,PM25,0.0,0.0,0.0,121.517818333,24.98498,-11.0,3,0.8,LinkItONE,,767766623,100.00,12848.00,0.00,1.00,7.00,26.82,14.00,18.00,94.39
FT1_041,2016-09-10 07:10:09,PM25,0.0,0.0,0.0,121.517778333,24.98489,-12.0,3,0.8,LinkItONE,,767826380,100.00,12849.00,0.00,1.00,7.00,26.86,15.00,18.00,94.48
FT1_041,2016-09-10 07:10:09,PM25,0.0,0.0,0.0,121.517778333,24.98489,-12.0,3,0.8,LinkItONE,,767826380,100.00,12849.00,0.00,1.00,7.00,26.86,15.00,18.00,94.48
FT1_041,2016-09-10 07:11:09,PM25,0.0,0.0,0.0,121.517778333,24.98489,-12.0,3,0.8,LinkItONE,,767886135,100.00,12850.00,0.00,1.00,7.00,26.81,18.00,24.00,94.62
FT1_041,2016-09-10 07:11:09,PM25,0.0,0.0,0.0,121.517778333,24.98489,-12.0,3,0.8,LinkItONE,,767886135,100.00,12850.00,0.00,1.00,7.00,26.81,18.00,24.00,94.62
FT1_041,2016-09-10 07:12:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,767945891,100.00,12851.00,0.00,1.00,7.00,26.78,14.00,17.00,94.50
FT1_041,2016-09-10 07:12:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,767945891,100.00,12851.00,0.00,1.00,7.00,26.78,14.00,17.00,94.50
FT1_041,2016-09-10 07:13:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768005643,100.00,12852.00,0.00,1.00,7.00,26.71,14.00,18.00,94.33
FT1_041,2016-09-10 07:13:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768005643,100.00,12852.00,0.00,1.00,7.00,26.71,14.00,18.00,94.33
FT1_041,2016-09-10 07:14:09,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768065398,100.00,12853.00,0.00,1.00,7.00,26.68,15.00,19.00,94.51
FT1_041,2016-09-10 07:14:09,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768065398,100.00,12853.00,0.00,1.00,7.00,26.68,15.00,19.00,94.51
FT1_041,2016-09-10 07:15:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768125149,100.00,12854.00,0.00,1.00,7.00,26.73,12.00,14.00,94.37
FT1_041,2016-09-10 07:15:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768125149,100.00,12854.00,0.00,1.00,7.00,26.73,12.00,14.00,94.37
FT1_041,2016-09-10 07:16:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768184900,100.00,12855.00,0.00,1.00,7.00,26.79,12.00,15.00,94.29
FT1_041,2016-09-10 07:16:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768184900,100.00,12855.00,0.00,1.00,7.00,26.79,12.00,15.00,94.29
FT1_041,2016-09-10 07:17:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768244656,100.00,12856.00,0.00,1.00,7.00,26.71,13.00,17.00,94.33
FT1_041,2016-09-10 07:17:08,PM25,0.0,0.0,0.0,121.517823333,24.98498,-12.0,3,0.8,LinkItONE,,768244656,100.00,12856.00,0.00,1.00,7.00,26.71,13.00,17.00,94.33
FT1_041,2016-09-10 07:18:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768304408,100.00,12857.00,0.00,1.00,7.00,26.68,15.00,19.00,94.52
FT1_041,2016-09-10 07:18:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768304408,100.00,12857.00,0.00,1.00,7.00,26.68,15.00,19.00,94.52
FT1_041,2016-09-10 07:19:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768364159,100.00,12858.00,0.00,1.00,7.00,26.73,13.00,17.00,94.55
FT1_041,2016-09-10 07:19:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768364159,100.00,12858.00,0.00,1.00,7.00,26.73,13.00,17.00,94.55
FT1_041,2016-09-10 07:20:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768423914,100.00,12859.00,0.00,1.00,7.00,26.69,15.00,18.00,94.65
FT1_041,2016-09-10 07:20:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768423914,100.00,12859.00,0.00,1.00,7.00,26.69,15.00,18.00,94.65
FT1_041,2016-09-10 07:21:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768483665,100.00,12860.00,0.00,1.00,7.00,26.64,12.00,16.00,94.94
FT1_041,2016-09-10 07:21:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768483665,100.00,12860.00,0.00,1.00,7.00,26.64,12.00,16.00,94.94
FT1_041,2016-09-10 07:22:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768543422,100.00,12861.00,0.00,1.00,7.00,26.64,14.00,17.00,95.13
FT1_041,2016-09-10 07:22:07,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768543422,100.00,12861.00,0.00,1.00,7.00,26.64,14.00,17.00,95.13
FT1_041,2016-09-10 07:23:06,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768603183,100.00,12862.00,0.00,1.00,7.00,26.61,14.00,18.00,95.24
FT1_041,2016-09-10 07:23:06,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768603183,100.00,12862.00,0.00,1.00,7.00,26.61,14.00,18.00,95.24
FT1_041,2016-09-10 07:24:06,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768662943,100.00,12863.00,0.00,1.00,7.00,26.58,16.00,19.00,95.31
FT1_041,2016-09-10 07:24:06,PM25,0.0,0.0,0.0,121.517818333,24.9848866667,-6.0,3,0.8,LinkItONE,,768662943,100.00,12863.00,0.00,1.00,7.00,26.58,16.00,19.00,95.31
FT1_041,2016-09-10 07:25:05,PM25,0.0,0.0,0.0,121.517733333,24.98494,-5.0,3,0.8,LinkItONE,,768722703,100.00,12864.00,0.00,1.00,7.00,26.64,16.00,21.00,95.48
FT1_041,2016-09-10 07:25:05,PM25,0.0,0.0,0.0,121.517733333,24.98494,-5.0,3,0.8,LinkItONE,,768722703,100.00,12864.00,0.00,1.00,7.00,26.64,16.00,21.00,95.48
FT1_041,2016-09-10 07:26:06,PM25,0.0,0.0,0.0,121.517818333,24.9850083333,1.0,3,0.8,LinkItONE,,768782458,100.00,12865.00,0.00,1.00,7.00,26.62,14.00,16.00,95.32
FT1_041,2016-09-10 07:26:06,PM25,0.0,0.0,0.0,121.517818333,24.9850083333,1.0,3,0.8,LinkItONE,,768782458,100.00,12865.00,0.00,1.00,7.00,26.62,14.00,16.00,95.32
FT1_041,2016-09-10 07:27:06,PM25,0.0,0.0,0.0,121.51781,24.9849083333,5.0,3,0.8,LinkItONE,,768842215,100.00,12866.00,0.00,1.00,7.00,26.62,13.00,16.00,95.17
FT1_041,2016-09-10 07:27:06,PM25,0.0,0.0,0.0,121.51781,24.9849083333,5.0,3,0.8,LinkItONE,,768842215,100.00,12866.00,0.00,1.00,7.00,26.62,13.00,16.00,95.17
FT1_041,2016-09-10 07:28:05,PM25,0.0,0.0,0.0,121.517803333,24.9848133333,11.0,3,0.8,LinkItONE,,768901976,100.00,12867.00,0.00,1.00,7.00,26.48,12.00,14.00,95.19
FT1_041,2016-09-10 07:28:05,PM25,0.0,0.0,0.0,121.517803333,24.9848133333,11.0,3,0.8,LinkItONE,,768901976,100.00,12867.00,0.00,1.00,7.00,26.48,12.00,14.00,95.19
FT1_041,2016-09-10 07:29:05,PM25,0.0,0.0,0.0,121.517803333,24.9848133333,11.0,3,0.8,LinkItONE,,768961749,100.00,12868.00,0.00,1.00,7.00,26.52,10.00,13.00,95.44
FT1_041,2016-09-10 07:29:05,PM25,0.0,0.0,0.0,121.517803333,24.9848133333,11.0,3,0.8,LinkItONE,,768961749,100.00,12868.00,0.00,1.00,7.00,26.52,10.00,13.00,95.44
FT1_041,2016-09-10 07:30:05,PM25,0.0,0.0,0.0,121.517803333,24.9848133333,11.0,3,0.8,LinkItONE,,769021505,100.00,12869.00,0.00,1.00,7.00,26.52,14.00,17.00,95.32
FT1_041,2016-09-10 07:30:05,PM25,0.0,0.0,0.0,121.517803333,24.9848133333,11.0,3,0.8,LinkItONE,,769021505,100.00,12869.00,0.00,1.00,7.00,26.52,14.00,17.00,95.32
FT1_041,2016-09-10 07:31:04,PM25,0.0,0.0,0.0,121.517826667,24.9850316667,17.0,3,0.8,LinkItONE,,769081266,100.00,12870.00,0.00,1.00,7.00,26.52,12.00,15.00,95.39
FT1_041,2016-09-10 07:31:04,PM25,0.0,0.0,0.0,121.517826667,24.9850316667,17.0,3,0.8,LinkItONE,,769081266,100.00,12870.00,0.00,1.00,7.00,26.52,12.00,15.00,95.39
FT1_041,2016-09-10 07:32:05,PM25,0.0,0.0,0.0,121.517826667,24.9850316667,17.0,3,0.8,LinkItONE,,769141021,100.00,12871.00,0.00,1.00,7.00,26.45,9.00,11.00,95.32
FT1_041,2016-09-10 07:32:05,PM25,0.0,0.0,0.0,121.517826667,24.9850316667,17.0,3,0.8,LinkItONE,,769141021,100.00,12871.00,0.00,1.00,7.00,26.45,9.00,11.00,95.32
FT1_041,2016-09-10 07:33:04,PM25,0.0,0.0,0.0,121.517826667,24.9850316667,17.0,3,0.8,LinkItONE,,769200778,100.00,12872.00,0.00,1.00,7.00,26.51,10.00,12.00,95.45
FT1_041,2016-09-10 07:33:04,PM25,0.0,0.0,0.0,121.517826667,24.9850316667,17.0,3,0.8,LinkItONE,,769200778,100.00,12872.00,0.00,1.00,7.00,26.51,10.00,12.00,95.45
FT1_041,2016-09-10 07:34:04,PM25,0.0,0.0,0.0,121.517841667,24.9849916667,24.0,3,0.8,LinkItONE,,769260533,100.00,12873.00,0.00,1.00,7.00,26.54,10.00,13.00,95.33
FT1_041,2016-09-10 07:34:04,PM25,0.0,0.0,0.0,121.517841667,24.9849916667,24.0,3,0.8,LinkItONE,,769260533,100.00,12873.00,0.00,1.00,7.00,26.54,10.00,13.00,95.33
FT1_041,2016-09-10 07:35:04,PM25,0.0,0.0,0.0,121.517755,24.984915,24.0,3,0.8,LinkItONE,,769320284,100.00,12874.00,0.00,1.00,7.00,26.44,9.00,11.00,95.25
FT1_041,2016-09-10 07:35:04,PM25,0.0,0.0,0.0,121.517755,24.984915,24.0,3,0.8,LinkItONE,,769320284,100.00,12874.00,0.00,1.00,7.00,26.44,9.00,11.00,95.25
FT1_041,2016-09-10 07:36:03,PM25,0.0,0.0,0.0,121.517755,24.984915,24.0,3,0.8,LinkItONE,,769380040,100.00,12875.00,0.00,1.00,7.00,26.48,8.00,9.00,95.21
FT1_041,2016-09-10 07:36:03,PM25,0.0,0.0,0.0,121.517755,24.984915,24.0,3,0.8,LinkItONE,,769380040,100.00,12875.00,0.00,1.00,7.00,26.48,8.00,9.00,95.21
